Frequency,Cluster ID,Batch Size,nprobe,Retrieved Docs,Num Threads,Avg Retrieval Latency (s)
1200,7,48,128,5,32,0.26340271592140196
1200,7,56,128,5,32,0.26722522139549254
1200,7,64,128,5,32,0.2716754627227783
1200,7,72,128,5,32,0.3761186265945435
1200,7,80,128,5,32,0.38318189382553103
1200,7,88,128,5,32,0.3895025110244751
1200,7,96,128,5,32,0.3937539553642273
1200,7,104,128,5,32,0.4950688898563385
1200,7,112,128,5,32,0.504850412607193
1200,7,120,128,5,32,0.511009874343872
1200,7,128,128,5,32,0.5163431584835052
1200,7,136,128,5,32,0.6151716792583466
1200,7,144,128,5,32,0.6247872471809387
1200,7,152,128,5,32,0.6336405599117279
1200,7,160,128,5,32,0.6378152430057525
1200,8,1,128,5,32,0.12149456977844238
1200,8,2,128,5,32,0.1275222396850586
1200,8,4,128,5,32,0.13388508319854736
1200,8,8,128,5,32,0.13872074007987975
1200,8,16,128,5,32,0.14397476077079774
1200,8,24,128,5,32,0.14727540493011473
1200,8,32,128,5,32,0.14996768593788146
1200,8,40,128,5,32,0.2667613935470581
1200,8,48,128,5,32,0.2734284460544586
1200,8,56,128,5,32,0.2774426305294037
1200,8,64,128,5,32,0.28075132846832274
1200,8,72,128,5,32,0.39383010268211366
1200,8,80,128,5,32,0.40084676384925844
1200,8,88,128,5,32,0.40595334887504575
1200,8,96,128,5,32,0.41064941048622133
1200,8,104,128,5,32,0.5202019655704498
1200,8,112,128,5,32,0.5289513266086578
1200,8,120,128,5,32,0.5369821083545685
1200,8,128,128,5,32,0.5393288683891296
1200,8,136,128,5,32,0.6456741750240326
1200,8,144,128,5,32,0.6550114440917969
1200,8,152,128,5,32,0.660476541519165
1200,8,160,128,5,32,0.6650063014030456
1200,9,1,128,5,32,0.10897252917289733
1200,9,2,128,5,32,0.11488067746162414
1200,9,4,128,5,32,0.12097484946250915
1200,9,8,128,5,32,0.12661298871040344
1200,9,16,128,5,32,0.13048282861709595
1200,9,24,128,5,32,0.13333673357963563
1200,9,32,128,5,32,0.13624757409095764
1200,9,40,128,5,32,0.24051301836967467
1200,9,48,128,5,32,0.24781647801399231
1200,9,56,128,5,32,0.2518633222579956
1200,9,64,128,5,32,0.2539792442321777
1200,9,72,128,5,32,0.35469784259796144
1200,9,80,128,5,32,0.36240739703178404
1200,9,88,128,5,32,0.3665467393398285
1200,9,96,128,5,32,0.3701331961154938
1200,9,104,128,5,32,0.4657731831073761
1200,9,112,128,5,32,0.4764829921722412
1200,9,120,128,5,32,0.48204978346824645
1200,9,128,128,5,32,0.48538472175598146
1200,9,136,128,5,32,0.5823786652088165
1200,9,144,128,5,32,0.5912231945991516
1200,9,152,128,5,32,0.5972964477539062
1200,9,160,128,5,32,0.601121780872345
1400,0,1,128,5,32,0.11518837690353394
1400,0,2,128,5,32,0.1206916618347168
1400,0,4,128,5,32,0.12544732093811034
1400,0,8,128,5,32,0.13032001972198487
1400,0,16,128,5,32,0.13408049583435058
1400,0,24,128,5,32,0.13714491128921508
1400,0,32,128,5,32,0.13989519000053405
1400,0,40,128,5,32,0.25054349064826964
1400,0,48,128,5,32,0.2563091170787811
1400,0,56,128,5,32,0.2604655849933624
1400,0,64,128,5,32,0.2633840203285217
1400,0,72,128,5,32,0.3696270191669464
1400,0,80,128,5,32,0.37703149795532226
1400,0,88,128,5,32,0.3811355710029602
1400,0,96,128,5,32,0.3851077628135681
1400,0,104,128,5,32,0.4877685260772705
1400,0,112,128,5,32,0.49707775592803954
1400,0,120,128,5,32,0.5032123589515686
1400,0,128,128,5,32,0.5066776216030121
1400,0,136,128,5,32,0.6068925559520721
1400,0,144,128,5,32,0.6163723957538605
1400,0,152,128,5,32,0.6219176423549652
1400,0,160,128,5,32,0.6248884308338165
1400,1,1,128,5,32,0.13196668028831482
1400,1,2,128,5,32,0.13816972732543945
1400,1,4,128,5,32,0.14504985570907591
1400,1,8,128,5,32,0.15196020603179933
1400,1,16,128,5,32,0.15810693860054015
1400,1,24,128,5,32,0.1636500096321106
1400,1,32,128,5,32,0.1676071810722351
1400,1,40,128,5,32,0.29555047512054444
1400,1,48,128,5,32,0.30319230556488036
1400,1,56,128,5,32,0.31008792042732236
1400,1,64,128,5,32,0.31024381399154666
1400,1,72,128,5,32,0.4344434702396393
1400,1,80,128,5,32,0.44281118750572207
1400,1,88,128,5,32,0.44803679585456846
1400,1,96,128,5,32,0.45250826716423037
1400,1,104,128,5,32,0.5701875257492065
1400,1,112,128,5,32,0.5820580422878265
1400,1,120,128,5,32,0.5885733878612518
1400,1,128,128,5,32,0.592285053730011
1400,1,136,128,5,32,0.710374892950058
1400,1,144,128,5,32,0.7200897002220153
1400,1,152,128,5,32,0.7277430462837219
1400,1,160,128,5,32,0.7315291047096253
1400,2,1,128,5,32,0.1119775676727295
1400,2,2,128,5,32,0.11830392479896545
1400,2,4,128,5,32,0.12374852061271667
1400,2,8,128,5,32,0.1294349694252014
1400,2,16,128,5,32,0.13492174506187438
1400,2,24,128,5,32,0.13801747918128968
1400,2,32,128,5,32,0.14255388140678404
1400,2,40,128,5,32,0.251968297958374
1400,2,48,128,5,32,0.2577807450294495
1400,2,56,128,5,32,0.26343015670776365
1400,2,64,128,5,32,0.26927056908607483
1400,2,72,128,5,32,0.374733567237854
1400,2,80,128,5,32,0.3818332040309906
1400,2,88,128,5,32,0.38344340085983275
1400,2,96,128,5,32,0.3854519844055176
1400,2,104,128,5,32,0.4877351486682892
1400,2,112,128,5,32,0.4974583661556244
1400,2,120,128,5,32,0.5032320308685303
1400,2,128,128,5,32,0.5069742274284362
1400,2,136,128,5,32,0.606193630695343
1400,2,144,128,5,32,0.6156335377693176
1400,2,152,128,5,32,0.6235749197006225
1400,2,160,128,5,32,0.6269797325134278
1400,3,1,128,5,32,0.10993896007537841
1400,3,2,128,5,32,0.11506058931350709
1400,3,4,128,5,32,0.11905906438827514
1400,3,8,128,5,32,0.1232571268081665
1400,3,16,128,5,32,0.1272566831111908
1400,3,24,128,5,32,0.12948330044746398
1400,3,32,128,5,32,0.13236498594284057
1400,3,40,128,5,32,0.24056198716163635
1400,3,48,128,5,32,0.2462450695037842
1400,3,56,128,5,32,0.24941006660461426
1400,3,64,128,5,32,0.2522948002815247
1400,3,72,128,5,32,0.35646807074546816
1400,3,80,128,5,32,0.3624121105670929
1400,3,88,128,5,32,0.36646445631980895
1400,3,96,128,5,32,0.3703767693042755
1400,3,104,128,5,32,0.4726843285560608
1400,3,112,128,5,32,0.48099811673164367
1400,3,120,128,5,32,0.4819938063621521
1400,3,128,128,5,32,0.48160602688789367
1400,3,136,128,5,32,0.5829424095153809
1400,3,144,128,5,32,0.5893277883529663
1400,3,152,128,5,32,0.5951378405094147
1400,3,160,128,5,32,0.597475004196167
1400,4,1,128,5,32,0.10801084995269776
1400,4,2,128,5,32,0.11182415962219239
1400,4,4,128,5,32,0.11295269250869751
1400,4,8,128,5,32,0.11654449462890625
1400,4,16,128,5,32,0.12063418865203858
1400,4,24,128,5,32,0.12342218995094299
1400,4,32,128,5,32,0.12697977900505067
1400,4,40,128,5,32,0.2288180959224701
1400,4,48,128,5,32,0.23470498323440553
1400,4,56,128,5,32,0.23413459420204163
1400,4,64,128,5,32,0.2367115271091461
1400,4,72,128,5,32,0.3356950807571411
1400,4,80,128,5,32,0.3405877196788788
1400,4,88,128,5,32,0.3437615644931793
1400,4,96,128,5,32,0.3469093728065491
1400,4,104,128,5,32,0.4425755488872528
1400,4,112,128,5,32,0.4492250096797943
1400,4,120,128,5,32,0.45324548840522766
1400,4,128,128,5,32,0.4559453248977661
1400,4,136,128,5,32,0.5524327528476715
1400,4,144,128,5,32,0.5577066242694855
1400,4,152,128,5,32,0.5605019855499268
1400,4,160,128,5,32,0.5651132500171662
1400,5,1,128,5,32,0.13443326592445373
1400,5,2,128,5,32,0.14143030643463134
1400,5,4,128,5,32,0.14752038717269897
1400,5,8,128,5,32,0.1521903955936432
1400,5,16,128,5,32,0.15563490033149718
1400,5,24,128,5,32,0.15841387152671815
1400,5,32,128,5,32,0.16166261792182923
1400,5,40,128,5,32,0.29346747279167174
1400,5,48,128,5,32,0.3002727699279785
1400,5,56,128,5,32,0.30530351638793946
1400,5,64,128,5,32,0.30893301248550414
1400,5,72,128,5,32,0.4359294533729553
1400,5,80,128,5,32,0.4396597957611084
1400,5,88,128,5,32,0.4445907187461853
1400,5,96,128,5,32,0.4504884994029999
1400,5,104,128,5,32,0.5728874897956848
1400,5,112,128,5,32,0.5824665462970734
1400,5,120,128,5,32,0.5874411451816559
1400,5,128,128,5,32,0.5899111306667328
1400,5,136,128,5,32,0.7131904351711273
1400,5,144,128,5,32,0.7217513382434845
1400,5,152,128,5,32,0.7266468143463135
1400,5,160,128,5,32,0.730742255449295
1400,6,1,128,5,32,0.0947008752822876
1400,6,2,128,5,32,0.10008737921714783
1400,6,4,128,5,32,0.10588575124740601
1400,6,8,128,5,32,0.11059869408607483
1400,6,16,128,5,32,0.11463289499282837
1400,6,24,128,5,32,0.11721964955329894
1400,6,32,128,5,32,0.11954915046691894
1400,6,40,128,5,32,0.2100907576084137
1400,6,48,128,5,32,0.21685686469078064
1400,6,56,128,5,32,0.2202225708961487
1400,6,64,128,5,32,0.2235473620891571
1400,6,72,128,5,32,0.3100528025627136
1400,6,80,128,5,32,0.3176080930233002
1400,6,88,128,5,32,0.32175864934921267
1400,6,96,128,5,32,0.3255957245826721
1400,6,104,128,5,32,0.408035523891449
1400,6,112,128,5,32,0.41692453384399414
1400,6,120,128,5,32,0.4227204644680023
1400,6,128,128,5,32,0.42561315417289736
1400,6,136,128,5,32,0.5078682470321655
1400,6,144,128,5,32,0.5165345633029937
1400,6,152,128,5,32,0.5213021445274353
1400,6,160,128,5,32,0.5267367279529571
1400,7,1,128,5,32,0.09939809441566468
1400,7,2,128,5,32,0.10457575559616089
1400,7,4,128,5,32,0.11109215736389161
1400,7,8,128,5,32,0.11630828499794006
1400,7,16,128,5,32,0.12052566885948181
1400,7,24,128,5,32,0.12388197302818299
1400,7,32,128,5,32,0.12645477533340455
1400,7,40,128,5,32,0.22180905938148499
1400,7,48,128,5,32,0.22864640712738038
1400,7,56,128,5,32,0.23199313402175903
1400,7,64,128,5,32,0.23586861968040465
1400,7,72,128,5,32,0.32646347165107725
1400,7,80,128,5,32,0.3337159323692322
1400,7,88,128,5,32,0.339899582862854
1400,7,96,128,5,32,0.34319331765174865
1400,7,104,128,5,32,0.430711156129837
1400,7,112,128,5,32,0.43914406061172484
1400,7,120,128,5,32,0.4447062385082245
1400,7,128,128,5,32,0.4490708601474762
1400,7,136,128,5,32,0.5352792286872864
1400,7,144,128,5,32,0.5431508791446685
1400,7,152,128,5,32,0.5509881925582886
1400,7,160,128,5,32,0.5544645047187805
1400,8,1,128,5,32,0.10480273365974427
1400,8,2,128,5,32,0.11047875761985779
1400,8,4,128,5,32,0.11599182844161987
1400,8,8,128,5,32,0.1202262806892395
1400,8,16,128,5,32,0.12495084762573243
1400,8,24,128,5,32,0.12805970191955565
1400,8,32,128,5,32,0.13040828824043274
1400,8,40,128,5,32,0.23192657351493837
1400,8,48,128,5,32,0.23775754570961
1400,8,56,128,5,32,0.2415044438838959
1400,8,64,128,5,32,0.24472295999526977
1400,8,72,128,5,32,0.3430245792865753
1400,8,80,128,5,32,0.3490683960914612
1400,8,88,128,5,32,0.35320008277893067
1400,8,96,128,5,32,0.35731865763664244
1400,8,104,128,5,32,0.4521212017536163
1400,8,112,128,5,32,0.4607126212120056
1400,8,120,128,5,32,0.46630018949508667
1400,8,128,128,5,32,0.4685651254653931
1400,8,136,128,5,32,0.5610464668273926
1400,8,144,128,5,32,0.5695163416862488
1400,8,152,128,5,32,0.5756374990940094
1400,8,160,128,5,32,0.5794078934192658
1400,9,1,128,5,32,0.09435071945190429
1400,9,2,128,5,32,0.09845508098602294
1400,9,4,128,5,32,0.1039825975894928
1400,9,8,128,5,32,0.1094066333770752
1400,9,16,128,5,32,0.1128506588935852
1400,9,24,128,5,32,0.11548689007759094
1400,9,32,128,5,32,0.11786732435226441
1400,9,40,128,5,32,0.20808745741844178
1400,9,48,128,5,32,0.2150103735923767
1400,9,56,128,5,32,0.21921657681465148
1400,9,64,128,5,32,0.2202519404888153
1400,9,72,128,5,32,0.30787014722824096
1400,9,80,128,5,32,0.31417346119880674
1400,9,88,128,5,32,0.3179616224765778
1400,9,96,128,5,32,0.3212333917617798
1400,9,104,128,5,32,0.40409790754318237
1400,9,112,128,5,32,0.41349769949913023
1400,9,120,128,5,32,0.41813071370124816
1400,9,128,128,5,32,0.42091622471809387
1400,9,136,128,5,32,0.505109326839447
1400,9,144,128,5,32,0.512646872997284
1400,9,152,128,5,32,0.5183194291591644
1400,9,160,128,5,32,0.5213065493106842
1600,0,1,128,5,32,0.10329330801963806
1600,0,2,128,5,32,0.10739624857902527
1600,0,4,128,5,32,0.11030500411987304
1600,0,8,128,5,32,0.11463432312011719
1600,0,16,128,5,32,0.11809075713157653
1600,0,24,128,5,32,0.12125468254089355
1600,0,32,128,5,32,0.1239765465259552
1600,0,40,128,5,32,0.22369993567466737
1600,0,48,128,5,32,0.2279941725730896
1600,0,56,128,5,32,0.2309164011478424
1600,0,64,128,5,32,0.23472235321998597
1600,0,72,128,5,32,0.3275447642803192
1600,0,80,128,5,32,0.33467658996582034
1600,0,88,128,5,32,0.338685919046402
1600,0,96,128,5,32,0.34233495354652405
1600,0,104,128,5,32,0.43233548164367674
1600,0,112,128,5,32,0.44148985505104066
1600,0,120,128,5,32,0.44748154282569885
1600,0,128,128,5,32,0.4511775410175323
1600,0,136,128,5,32,0.5356595301628113
1600,0,144,128,5,32,0.5464925467967987
1600,0,152,128,5,32,0.5518163120746613
1600,0,160,128,5,32,0.5545873439311981
1600,1,1,128,5,32,0.11616408109664916
1600,1,2,128,5,32,0.12176336884498597
1600,1,4,128,5,32,0.12851735711097717
1600,1,8,128,5,32,0.1344555914402008
1600,1,16,128,5,32,0.14059236764907837
1600,1,24,128,5,32,0.14509260535240173
1600,1,32,128,5,32,0.14992844104766845
1600,1,40,128,5,32,0.2611423933506012
1600,1,48,128,5,32,0.26977378249168393
1600,1,56,128,5,32,0.2774661338329315
1600,1,64,128,5,32,0.28250701546669005
1600,1,72,128,5,32,0.38608875513076785
1600,1,80,128,5,32,0.39930960059165954
1600,1,88,128,5,32,0.4065340518951416
1600,1,96,128,5,32,0.4125699508190155
1600,1,104,128,5,32,0.510342538356781
1600,1,112,128,5,32,0.5290260517597198
1600,1,120,128,5,32,0.5275145816802979
1600,1,128,128,5,32,0.526445963382721
1600,1,136,128,5,32,0.6308549892902374
1600,1,144,128,5,32,0.6401666855812073
1600,1,152,128,5,32,0.6468150019645691
1600,1,160,128,5,32,0.6526073300838471
1600,2,1,128,5,32,0.09886634588241577
1600,2,2,128,5,32,0.10416926622390747
1600,2,4,128,5,32,0.10914074659347534
1600,2,8,128,5,32,0.11375057697296143
1600,2,16,128,5,32,0.11909733533859253
1600,2,24,128,5,32,0.12301310181617736
1600,2,32,128,5,32,0.127506742477417
1600,2,40,128,5,32,0.2228766918182373
1600,2,48,128,5,32,0.22997905135154725
1600,2,56,128,5,32,0.23526422023773194
1600,2,64,128,5,32,0.24067928910255432
1600,2,72,128,5,32,0.3321208584308624
1600,2,80,128,5,32,0.3428994023799896
1600,2,88,128,5,32,0.34782524466514586
1600,2,96,128,5,32,0.3535277473926544
1600,2,104,128,5,32,0.43563480854034425
1600,2,112,128,5,32,0.44771614313125613
1600,2,120,128,5,32,0.4508816087245941
1600,2,128,128,5,32,0.4547037065029144
1600,2,136,128,5,32,0.5374008560180664
1600,2,144,128,5,32,0.5466874563694
1600,2,152,128,5,32,0.55382328748703
1600,2,160,128,5,32,0.5568043184280396
1600,3,1,128,5,32,0.09731479048728943
1600,3,2,128,5,32,0.10149526953697205
1600,3,4,128,5,32,0.10528536796569825
1600,3,8,128,5,32,0.10904938578605652
1600,3,16,128,5,32,0.11219558954238891
1600,3,24,128,5,32,0.11416056871414185
1600,3,32,128,5,32,0.11591035962104797
1600,3,40,128,5,32,0.21095762729644776
1600,3,48,128,5,32,0.21637309193611146
1600,3,56,128,5,32,0.21887583732604982
1600,3,64,128,5,32,0.22153430938720703
1600,3,72,128,5,32,0.31289801120758054
1600,3,80,128,5,32,0.3181063866615295
1600,3,88,128,5,32,0.32221033811569216
1600,3,96,128,5,32,0.32476975202560426
1600,3,104,128,5,32,0.4147808039188385
1600,3,112,128,5,32,0.42190211892127993
1600,3,120,128,5,32,0.42516458868980406
1600,3,128,128,5,32,0.42781116485595705
1600,3,136,128,5,32,0.5154590356349945
1600,3,144,128,5,32,0.522424327135086
1600,3,152,128,5,32,0.5272541236877442
1600,3,160,128,5,32,0.5301314973831177
1600,4,1,128,5,32,0.0929980731010437
1600,4,2,128,5,32,0.09647728323936462
1600,4,4,128,5,32,0.1000692355632782
1600,4,8,128,5,32,0.10423463940620423
1600,4,16,128,5,32,0.1072600257396698
1600,4,24,128,5,32,0.10872714400291443
1600,4,32,128,5,32,0.11147390604019165
1600,4,40,128,5,32,0.2022547197341919
1600,4,48,128,5,32,0.2067875897884369
1600,4,56,128,5,32,0.20879817128181458
1600,4,64,128,5,32,0.21196115136146546
1600,4,72,128,5,32,0.2985327708721161
1600,4,80,128,5,32,0.30370079874992373
1600,4,88,128,5,32,0.30629215359687806
1600,4,96,128,5,32,0.30838502287864683
1600,4,104,128,5,32,0.39288529992103577
1600,4,112,128,5,32,0.3986562693119049
1600,4,120,128,5,32,0.4030414915084839
1600,4,128,128,5,32,0.40532413840293885
1600,4,136,128,5,32,0.4906724405288696
1600,4,144,128,5,32,0.4953754508495331
1600,4,152,128,5,32,0.49799615144729614
1600,4,160,128,5,32,0.5021361064910889
1600,5,1,128,5,32,0.11823881983757019
1600,5,2,128,5,32,0.12423286557197571
1600,5,4,128,5,32,0.12957463622093202
1600,5,8,128,5,32,0.13431058168411256
1600,5,16,128,5,32,0.13869184970855714
1600,5,24,128,5,32,0.14195536136627196
1600,5,32,128,5,32,0.14689974665641783
1600,5,40,128,5,32,0.26316914916038514
1600,5,48,128,5,32,0.26997327685356143
1600,5,56,128,5,32,0.2724197709560394
1600,5,64,128,5,32,0.27440289974212645
1600,5,72,128,5,32,0.38699057817459104
1600,5,80,128,5,32,0.39017098903656006
1600,5,88,128,5,32,0.39487372279167177
1600,5,96,128,5,32,0.3988864886760712
1600,5,104,128,5,32,0.5077598237991333
1600,5,112,128,5,32,0.5189865434169769
1600,5,120,128,5,32,0.5233396518230439
1600,5,128,128,5,32,0.5259859347343445
1600,5,136,128,5,32,0.6328411543369293
1600,5,144,128,5,32,0.641528217792511
1600,5,152,128,5,32,0.6461181902885437
1600,5,160,128,5,32,0.6508680486679077
1600,6,1,128,5,32,0.08340738177299499
1600,6,2,128,5,32,0.08850425601005554
1600,6,4,128,5,32,0.09404484868049622
1600,6,8,128,5,32,0.09833017826080322
1600,6,16,128,5,32,0.10178972601890564
1600,6,24,128,5,32,0.10425183057785034
1600,6,32,128,5,32,0.10615389108657837
1600,6,40,128,5,32,0.18570963263511658
1600,6,48,128,5,32,0.19214954495429992
1600,6,56,128,5,32,0.19539332509040833
1600,6,64,128,5,32,0.1986483347415924
1600,6,72,128,5,32,0.27492791891098023
1600,6,80,128,5,32,0.2814522409439087
1600,6,88,128,5,32,0.2856493389606476
1600,6,96,128,5,32,0.2894472420215607
1600,6,104,128,5,32,0.361429797410965
1600,6,112,128,5,32,0.3699709916114807
1600,6,120,128,5,32,0.3754456639289856
1600,6,128,128,5,32,0.37842494130134585
1600,6,136,128,5,32,0.45026463627815244
1600,6,144,128,5,32,0.45862010002136233
1600,6,152,128,5,32,0.46307366371154784
1600,6,160,128,5,32,0.4682518780231476
1600,7,1,128,5,32,0.08734445571899414
1600,7,2,128,5,32,0.0922678005695343
1600,7,4,128,5,32,0.09784957289695739
1600,7,8,128,5,32,0.10270914912223816
1600,7,16,128,5,32,0.1066690182685852
1600,7,24,128,5,32,0.11013948917388916
1600,7,32,128,5,32,0.11249829411506652
1600,7,40,128,5,32,0.19601020336151123
1600,7,48,128,5,32,0.20221169471740721
1600,7,56,128,5,32,0.20579312562942506
1600,7,64,128,5,32,0.2100131070613861
1600,7,72,128,5,32,0.28912350416183474
1600,7,80,128,5,32,0.29569852232933047
1600,7,88,128,5,32,0.30150720596313474
1600,7,96,128,5,32,0.30577163577079775
1600,7,104,128,5,32,0.3821960127353668
1600,7,112,128,5,32,0.3906159818172455
1600,7,120,128,5,32,0.3962433409690857
1600,7,128,128,5,32,0.40110537767410276
1600,7,136,128,5,32,0.4750752186775207
1600,7,144,128,5,32,0.48320547461509705
1600,7,152,128,5,32,0.49101750254631044
1600,7,160,128,5,32,0.4958826613426208
1600,8,1,128,5,32,0.09601125955581664
1600,8,2,128,5,32,0.10012211799621581
1600,8,4,128,5,32,0.10221939206123352
1600,8,8,128,5,32,0.10603956460952758
1600,8,16,128,5,32,0.11085015535354614
1600,8,24,128,5,32,0.11429584622383118
1600,8,32,128,5,32,0.11797985076904297
1600,8,40,128,5,32,0.20888434171676637
1600,8,48,128,5,32,0.21417972564697266
1600,8,56,128,5,32,0.21848637342453003
1600,8,64,128,5,32,0.2215101182460785
1600,8,72,128,5,32,0.31024231791496276
1600,8,80,128,5,32,0.31512815594673155
1600,8,88,128,5,32,0.317009836435318
1600,8,96,128,5,32,0.31960464000701905
1600,8,104,128,5,32,0.40214988350868225
1600,8,112,128,5,32,0.4086726486682892
1600,8,120,128,5,32,0.41355469822883606
1600,8,128,128,5,32,0.416039422750473
1600,8,136,128,5,32,0.4986467528343201
1600,8,144,128,5,32,0.5063703739643097
1600,8,152,128,5,32,0.5109413135051727
1600,8,160,128,5,32,0.5146376466751099
1600,9,1,128,5,32,0.08369534134864808
1600,9,2,128,5,32,0.08691532492637634
1600,9,4,128,5,32,0.09182297468185424
1600,9,8,128,5,32,0.09603120803833008
1600,9,16,128,5,32,0.09969303131103516
1600,9,24,128,5,32,0.10289258360862732
1600,9,32,128,5,32,0.10535475015640258
1600,9,40,128,5,32,0.18403881669044495
1600,9,48,128,5,32,0.19053431749343872
1600,9,56,128,5,32,0.19457945704460144
1600,9,64,128,5,32,0.1968217158317566
1600,9,72,128,5,32,0.27309909105300906
1600,9,80,128,5,32,0.28007487654685975
1600,9,88,128,5,32,0.2834955585002899
1600,9,96,128,5,32,0.28780282974243165
1600,9,104,128,5,32,0.35929405093193056
1600,9,112,128,5,32,0.36870312690734863
1600,9,120,128,5,32,0.3732078611850739
1600,9,128,128,5,32,0.3770778322219849
1600,9,136,128,5,32,0.449241361618042
1600,9,144,128,5,32,0.4579303443431854
1600,9,152,128,5,32,0.46181978821754455
1600,9,160,128,5,32,0.46516457200050354
1800,0,1,128,5,32,0.09290052056312562
1800,0,2,128,5,32,0.0998744261264801
1800,0,4,128,5,32,0.10134889364242554
1800,0,8,128,5,32,0.10378168821334839
1800,0,16,128,5,32,0.10710273265838623
1800,0,24,128,5,32,0.11098392486572266
1800,0,32,128,5,32,0.11429488778114319
1800,0,40,128,5,32,0.20267693042755128
1800,0,48,128,5,32,0.20589819312095642
1800,0,56,128,5,32,0.2096548855304718
1800,0,64,128,5,32,0.2132848620414734
1800,0,72,128,5,32,0.2973526096343994
1800,0,80,128,5,32,0.3027733814716339
1800,0,88,128,5,32,0.30630707621574405
1800,0,96,128,5,32,0.3097940194606781
1800,0,104,128,5,32,0.39147470116615296
1800,0,112,128,5,32,0.3991686499118805
1800,0,120,128,5,32,0.40507460951805113
1800,0,128,128,5,32,0.4081749951839447
1800,0,136,128,5,32,0.48721500277519225
1800,0,144,128,5,32,0.49505534768104553
1800,0,152,128,5,32,0.49999117136001586
